CEO Name,Company,GVKEY,EXECID,YEAR,trimmed_company_name,Company_Handles,small_username,id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
"John C. Malone, Ph.D.",DISCOVERY INC,164296,921,2007,discovery,discovery,discovery,17842366,Discovery,Discovery,We'll bring the world to you.,United States,https://t.co/2QVMv6pDuy,03-12-2008,17:38:39 UTC,48759,545,8947821,5086,10195,FALSE,TRUE,https://pbs.twimg.com/profile_images/1328348170749943815/2J9vd6xY_normal.jpg,https://pbs.twimg.com/profile_banners/17842366/1607627989
James M. Cracchiolo,AMERIPRISE FINANCIAL INC,164708,20871,2007,ameriprise financial,Ameriprise,ameriprise,164011937,Ameriprise Financial,ameriprise,"As a leader in financial planning, Ameriprise Financial, LLC. has helped millions of clients achieve their financial goals for more than 120 years.",,http://t.co/Q8xyWF3BBX,07-07-2010,20:48:05 UTC,950,516,6502,1,66,FALSE,TRUE,https://pbs.twimg.com/profile_images/884518235915382785/6N1ilxV6_normal.jpg,https://pbs.twimg.com/profile_banners/164011937/1596472161
Kevin A. Plank,UNDER ARMOUR INC,165052,34354,2007,under armour,UnderArmour,underarmour,23114836,Under Armour,UnderArmour,Under Armour makes you better. #TheOnlyWayIsThrough,"Baltimore, MD",https://t.co/FcABMeGVN2,06-03-2009,20:35:33 UTC,26694,878,953749,11080,3572,FALSE,TRUE,https://pbs.twimg.com/profile_images/1217113524532654081/kPJNPGc4_normal.jpg,https://pbs.twimg.com/profile_banners/23114836/1579017452
M. Steven Ells,CHIPOTLE MEXICAN GRILL INC,165914,34304,2007,chipotle mexican grill,chipotletweets,chipotletweets,141341662,Chipotle,ChipotleTweets,Cultivate a better world.,,https://t.co/giUCnwfGNP,07-05-2010,20:50:36 UTC,885182,48,1046024,68275,5346,FALSE,TRUE,https://pbs.twimg.com/profile_images/1288946566292799494/Kunj417v_normal.jpg,https://pbs.twimg.com/profile_banners/141341662/1600794003
Lee A. Kennedy,FIDELITY NATIONAL INFO SVCS,165993,14525,2007,fidelity national info svcs,fidelity,fidelity,65174274,Fidelity Investments,Fidelity,Fidelity provides financial expertise to help people live the lives they want. For our Twitter guidelines and legal information: http://t.co/QwylZKshY1,"Boston, MA",http://t.co/W8TTBnP6Fe,12-08-2009,21:55:04 UTC,30835,4771,276234,36,4667,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278360830367674368/SfqcgSVD_normal.jpg,https://pbs.twimg.com/profile_banners/65174274/1583246595
Mark Elliot Zuckerberg,FACEBOOK INC,170617,45313,2011,facebook,facebook,facebook,2425151,Facebook,Facebook,Our mission is to give people the power to build community and bring the world closer together.,"Menlo Park, California",https://t.co/LBh7RnpObD,27-03-2007,07:29:25 UTC,14560,725,13313870,1378,233,FALSE,TRUE,https://pbs.twimg.com/profile_images/1305899202703048705/bMHePt35_normal.png,https://pbs.twimg.com/profile_banners/2425151/1598041364
Greg C. Garland,PHILLIPS 66,170841,41249,2012,phillips 66,Phillips66Co,phillips66co,405085229,Phillips 66,Phillips66Co,Official Twitter account of Phillips 66.,"Houston, Texas",http://t.co/UnkqtI6aPF,04-11-2011,20:53:22 UTC,1320,118,9707,785,474,FALSE,TRUE,https://pbs.twimg.com/profile_images/1283807570868789250/B6jvQq6-_normal.jpg,https://pbs.twimg.com/profile_banners/405085229/1604589736
Richard A. Smith,REALOGY HOLDINGS CORP,174022,52987,2009,realogy holdings,realogy,realogy,23774401,Realogy,Realogy,"Realogy is the leading and most integrated provider of U.S. residential real estate services, featuring some of the most recognized names in real estate.","Madison, New Jersey, USA",http://t.co/dsRRbjoDAS,11-03-2009,15:04:30 UTC,1004,157,5254,1311,281,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145792774811398146/7WYmz1lj_normal.png,https://pbs.twimg.com/profile_banners/23774401/1600790983
Stephen P. Holmes,WYNDHAM DESTINATIONS INC,174729,7654,2007,wyndham destinations,wyndestinations,wyndestinations,3957426327,Wyndham Destinations,wyndestinations,We believe in putting the world on #vacation. We believe in finding your perfect place. We believe in hospitality with heart. Our world is your #destination.,,https://t.co/S2ynLUZgbY,14-10-2015,16:48:37 UTC,529,78,1086,307,235,FALSE,TRUE,https://pbs.twimg.com/profile_images/1002240618020548608/Jv90oYZT_normal.jpg,https://pbs.twimg.com/profile_banners/3957426327/1527700621
Christina Albehdina Gold,WESTERN UNION CO,175263,5947,2007,western union,WesternUnion,westernunion,30366928,Western Union,WesternUnion,"WU offers our customers the power to send money to over 200 countries & territories through the mobile app, online or our Agent locations.","Denver, Colorado",http://t.co/iyb2KqszQn,11-04-2009,01:44:30 UTC,67958,1166,630417,3117,3044,FALSE,TRUE,https://pbs.twimg.com/profile_images/1080499739102081024/fdtRLXGx_normal.jpg,https://pbs.twimg.com/profile_banners/30366928/1594159615
Thomas J. Lynch,TE CONNECTIVITY LTD,177267,24546,2007,tennectivity,teconnectivity,teconnectivity,29162590,TE Connectivity,TEConnectivity,"$12 billion industrial technology leader creating a safer, sustainable, productive, and more connected future. #EveryConnectionCounts",Worldwide,https://t.co/z1RIigaV74,06-04-2009,07:39:24 UTC,6599,796,28838,2021,2228,FALSE,TRUE,https://pbs.twimg.com/profile_images/691997747428327424/HbmRLPKk_normal.png,https://pbs.twimg.com/profile_banners/29162590/1609890687
David W. Nelms,DISCOVER FINANCIAL SVCS,177376,34228,2007,discover financial svcs,Discover,discover,16147150,Discover,Discover,"Thanks to your #EatItForward nominations, Discover is giving Black-owned restaurants a total of $5 million this year! See our winners so far in the link below.","Riverwoods, IL",https://t.co/c816r355yJ,05-09-2008,18:11:30 UTC,136498,39,101441,1340,1820,FALSE,TRUE,https://pbs.twimg.com/profile_images/900777042127585283/XUqbsqIE_normal.jpg,https://pbs.twimg.com/profile_banners/16147150/1594040575
Henry A. Fernandez,MSCI INC,178507,37930,2007,msci,MSCI_Inc,msci_inc,59155308,MSCI,MSCI_Inc,"An independent provider of research-driven insights, tools & #indices for investors, based on over 50 years’ academic research & real-world experience.",,http://t.co/MiRhe7WySb,22-07-2009,15:30:21 UTC,5592,1522,19314,376,2932,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278973404494749696/Ra0LJapu_normal.png,https://pbs.twimg.com/profile_banners/59155308/1560954056
Lyn Kirby,ULTA BEAUTY INC,178704,49560,2007,ulta beauty,ultabeauty,ultabeauty,28134825,Ulta Beauty,ultabeauty,The Possibilities Are Beautiful.✨,USA,https://t.co/0uejVG2Gu5,01-04-2009,16:14:57 UTC,89484,519,645157,9026,2491,FALSE,TRUE,https://pbs.twimg.com/profile_images/666388171677155328/nkJUD0hH_normal.jpg,https://pbs.twimg.com/profile_banners/28134825/1604335060
"Donald L. Correll, CPA, CPA",AMERICAN WATER WORKS CO INC,179437,12905,2007,american water works,amwater,amwater,25565709,American Water,amwater,We Keep Life Flowing,"Camden, NJ",http://t.co/vdyPo9AW00,20-03-2009,20:05:18 UTC,4971,1134,13822,699,1783,FALSE,TRUE,https://pbs.twimg.com/profile_images/806499942852280320/fdxuIqEz_normal.jpg,https://pbs.twimg.com/profile_banners/25565709/1558353036
Joseph W. Saunders,VISA INC,179534,2502,2007,visa,Visa,visa,551373363,Visa,Visa,You keep chasing your dreams. We’ll help you reach them faster.  Visa. Everywhere You Want to Be,USA,https://t.co/vXiLxUgV3c,11-04-2012,20:22:05 UTC,13838,1101,382179,878,4467,FALSE,TRUE,https://pbs.twimg.com/profile_images/593186410535849984/gELngik-_normal.jpg,https://pbs.twimg.com/profile_banners/551373363/1594397920
Gilbert M. Cassagne,DR PEPPER SNAPPLE GROUP INC,179700,34815,2007,dr pepper snapple group,drpeppersnapple,drpeppersnapple,23196059,Dr Pepper Snapple,DrPepperSnapple,Serving up flavorful tweets from Dr Pepper Snapple Group.,"Plano, TX",http://t.co/OhSAoQPlma,07-03-2009,14:23:28 UTC,2975,453,7431,483,871,FALSE,TRUE,https://pbs.twimg.com/profile_images/461151135374381056/tCJlPxP6_normal.jpeg,https://pbs.twimg.com/profile_banners/23196059/1500910995
Robert A. Kotick,ACTIVISION BLIZZARD INC,180405,22978,2008,activision blizzard,ATVI_AB,atvi_ab,7.54E+17,Activision Blizzard,ATVI_AB,Activision Blizzard is one of the world's largest and most successful standalone interactive entertainment companies @activision @blizzard_ent @king_games,"Santa Monica, CA",https://t.co/nq2iNMLNJO,14-07-2016,19:21:13 UTC,752,166,74109,466,145,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278838602424741889/L27PgaAI_normal.jpg,https://pbs.twimg.com/profile_banners/753670706311815169/1594069593
Hock E. Tan,BROADCOM INC,180711,10075,2007,broadcom,Broadcom,broadcom,338504881,Broadcom Inc.,Broadcom,"Broadcom Inc. (NASDAQ: AVGO) is a global technology leader that designs,
develops and supplies semiconductor and infrastructure software solutions.","San Jose, CA",http://t.co/w8NxmvySN4,19-07-2011,17:43:11 UTC,5655,3556,49368,6,540,FALSE,TRUE,https://pbs.twimg.com/profile_images/784468765027110912/tavuddvl_normal.jpg,https://pbs.twimg.com/profile_banners/338504881/1576605494
Ken Xie,FORTINET INC,183377,45673,2008,fortinet,fortinet,fortinet,13967482,Fortinet,Fortinet,"The Fortinet #SecurityFabric platform secures the largest enterprise, service provider, and government organizations around the world.","Sunnyvale, CA",http://t.co/QGsCLLACry,25-02-2008,22:20:28 UTC,14712,3256,125437,8980,4944,FALSE,TRUE,https://pbs.twimg.com/profile_images/837707335275466752/tpjMJ1nG_normal.jpg,https://pbs.twimg.com/profile_banners/13967482/1590781328
William J. Brodsky,CBOE GLOBAL MARKETS INC,184500,42379,2007,cboe global markets,CBOE,cboe,16827489,Cboe,CBOE,"We’re #DefiningMarkets to benefit all participants through product innovation, leading edge technology and seamless trading solutions.",Chicago,https://t.co/hCVDTKV0Nb,17-10-2008,17:20:29 UTC,28797,1530,624912,644,6026,FALSE,TRUE,https://pbs.twimg.com/profile_images/920141965857116160/1DkLjKwR_normal.jpg,https://pbs.twimg.com/profile_banners/16827489/1596058060
Gary R. Heminger,MARATHON PETROLEUM CORP,186989,29019,2008,marathon petroleum,marathonpetroco,marathonpetroco,320962473,Marathon Petroleum,MarathonPetroCo,Marathon Petroleum Corporation (MPC) 2020 'ENERGY STAR Partner of the Year' -EPA,"Findlay, Ohio",https://t.co/QT8ddXGLCl,20-06-2011,20:14:06 UTC,1749,421,8027,1101,810,FALSE,TRUE,https://pbs.twimg.com/profile_images/1272910514427965445/GRYAmUdN_normal.jpg,https://pbs.twimg.com/profile_banners/320962473/1609477310
Stephen Kaufer,TRIPADVISOR INC,199356,43350,2011,tripadvisor,TripAdvisor,tripadvisor,16365636,Tripadvisor,TripAdvisor,Find the good out there. #TheresGoodOutThere,,https://t.co/lgOtnIwHxw,19-09-2008,16:40:46 UTC,27954,3711,3439365,3909,4958,FALSE,TRUE,https://pbs.twimg.com/profile_images/1279876913092321280/6mvQswqD_normal.jpg,https://pbs.twimg.com/profile_banners/16365636/1593981410
W. Brett White,CBRE GROUP INC,260774,30552,2007,cbre group,CBRE,cbre,34675715,CBRE,CBRE,A globally integrated commercial real estate and investment services firm that transforms real estate into real advantage.,,http://t.co/fyAQlZrwXd,23-04-2009,17:44:16 UTC,7190,734,132712,4829,946,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278305374668554240/UJGLq_2D_normal.jpg,https://pbs.twimg.com/profile_banners/34675715/1504726270
Matthew K. Rose,BURLINGTON NORTHERN SANTA FE,2490,16288,2007,burlington northern santa ,metraBNSF,metrabnsf,21414746,Metra BNSF,metraBNSF,"Metra provides service to and from downtown Chicago with 242 stations over 11 routes totaling nearly 500 route miles & approx. 1,200 miles of track.","Chicago, IL",https://t.co/tn1hAvgrFi,20-02-2009,17:24:10 UTC,11003,0,11801,9,93,FALSE,TRUE,https://pbs.twimg.com/profile_images/765913733197623296/M98js-W5_normal.jpg,https://pbs.twimg.com/profile_banners/21414746/1537893370
John D. Wren,OMNICOM GROUP,4066,6099,2007,omnicom group,Omnicom,omnicom,1666100959,Omnicom Group,Omnicom,Global leader in marketing communications and innovations for the connected age. Home to the industry’s most creative minds and top analytical talent.,Worldwide,http://t.co/1JJpcQnvcR,12-08-2013,21:32:16 UTC,7327,2221,20153,6200,1007,FALSE,TRUE,https://pbs.twimg.com/profile_images/621313525516996608/_ZlQ6EXu_normal.png,https://pbs.twimg.com/profile_banners/1666100959/1547666925
Michael H. Jordan,ELECTRONIC DATA SYSTEMS CORP,5074,1503,2007,electronic data systems,baesystemsinc,baesystemsinc,50446312,"BAE Systems, Inc.",BAESystemsInc,"BAE Systems, Inc. is a global company engaged in the development and delivery of advanced defense, security & aerospace systems in the air, on land and at sea.","Arlington, VA",http://t.co/0GAYWJTkzk,24-06-2009,21:26:47 UTC,13268,360,143081,863,2429,FALSE,TRUE,https://pbs.twimg.com/profile_images/986993684838305797/QTeCWP06_normal.jpg,https://pbs.twimg.com/profile_banners/50446312/1609861713
James Kirk Thompson,HUNT (JB) TRANSPRT SVCS INC,5783,482,2007,hunt (jb) transprt svcs,jbhuntdrivers,jbhuntdrivers,35872744,J.B. Hunt Drivers,JBHuntDrivers,"Every mile. Every day. Drivers deliver.
Be a part of the conversation!","Lowell, AR and nationwide",https://t.co/tUIpTtVBSL,27-04-2009,21:46:37 UTC,9763,1971,12970,2055,2689,FALSE,TRUE,https://pbs.twimg.com/profile_images/699253724250640384/hX4UPCfm_normal.jpg,https://pbs.twimg.com/profile_banners/35872744/1594152240
Thomas J. Falk,KIMBERLY-CLARK CORP,6435,5780,2007,kimberly-clark,KCCorp,kccorp,151233724,Kimberly-Clark Corp.,KCCorp,Kimberly-Clark and our well-known brands are passionate about providing you with the essentials for a better life.,"Dallas, TX",http://t.co/YrED9mcGOS,02-06-2010,23:11:40 UTC,6488,537,29065,2941,1214,FALSE,TRUE,https://pbs.twimg.com/profile_images/1062724764521906176/eVuqqm2x_normal.jpg,https://pbs.twimg.com/profile_banners/151233724/1562943256
Mark G. Parker,NIKE INC  -CL B,7906,3048,2007,nike ,nike,nike,415859364,Nike,Nike,#BlackLivesMatter,"Beaverton, Oregon",https://t.co/RBhnlkkzPV,18-11-2011,22:31:18 UTC,36994,117,8340480,6988,3106,FALSE,TRUE,https://pbs.twimg.com/profile_images/953320896101412864/UdE5mfkP_normal.jpg,https://pbs.twimg.com/profile_banners/415859364/1516124378
"Ralph Izzo, Ph.D.",PUBLIC SERVICE ENTRP GRP INC,8810,28439,2007,public service entrp grp,RepublicService,republicservice,236230377,Republic Services,RepublicService,Republic Services is an industry leader in U.S. recycling and non-hazardous solid waste disposal. Twitter Customer Service Hours: 8-5 MST (Mon-Fri),USA,https://t.co/0UWZGWa9PT,10-01-2011,03:18:33 UTC,8505,2656,12893,2735,1657,FALSE,TRUE,https://pbs.twimg.com/profile_images/1196846121177346049/Md6T_0kQ_normal.jpg,https://pbs.twimg.com/profile_banners/236230377/1562786365
"Richard J. Dugas, Jr.",PULTEGROUP INC,8823,24550,2007,pultegroup inc,PulteHomes,pultehomes,16630436,Pulte Homes,PulteHomes,Pulte Homes are built for life and how you live it! Homeowner assistance: socialcare@pultegroup.com.,Communities Everywhere,http://t.co/jU2TD1EYzN,07-10-2008,14:36:56 UTC,7237,2500,30858,2240,2690,FALSE,TRUE,https://pbs.twimg.com/profile_images/1226939389885870082/nOr2sSYm_normal.jpg,https://pbs.twimg.com/profile_banners/16630436/1591203677
David M. Ratcliffe,SOUTHERN CO,9850,19239,2007,southern co,southerncompany,southerncompany,15864671,Southern Company,SouthernCompany,America's premier energy company building the future of energy through its subsidiaries.,USA,http://t.co/F2q2JK0pVs,15-08-2008,16:38:36 UTC,5607,964,60643,6617,990,FALSE,TRUE,https://pbs.twimg.com/profile_images/1031960355944255489/kn7b-wFL_normal.jpg,https://pbs.twimg.com/profile_banners/15864671/1604499193
Jeffrey Noddle,SUPERVALU INC,10190,3330,2007,supervalu,supervaluirl,supervaluirl,260784447,SuperValu Ireland,SuperValuIRL,"SuperValu is Ireland’s leading food retailer with 220 stores nationwide. Follow us for the latest news on great offers, competitions, recipes & more. #SuperValu",All over Ireland,https://t.co/eRCRle1Rbr,04-03-2011,16:01:07 UTC,20286,4627,46346,18452,2700,FALSE,TRUE,https://pbs.twimg.com/profile_images/1212744537686327297/gl_FmBU2_normal.jpg,https://pbs.twimg.com/profile_banners/260784447/1610987879
Jeffrey A. Rein,WALGREENS BOOTS ALLIANCE INC,11264,24162,2007,walgreens boots alliance,walgreens,walgreens,46177695,Walgreens,Walgreens,We champion the health and well-being of every community in America.,"Chicago, IL",https://t.co/v0LQX9qiQj,10-06-2009,17:56:29 UTC,71701,1038,854533,13287,2121,FALSE,TRUE,https://pbs.twimg.com/profile_images/1325840020826181633/c2EZGRbA_normal.png,https://pbs.twimg.com/profile_banners/46177695/1604939249
John T. Chambers,CISCO SYSTEMS INC,20779,1417,2007,cisco systems,Cisco,cisco,15749983,Cisco,Cisco,"Official info on Cisco news, events and technology innovation. For help, reach out to @Cisco_Support or @HeyCisco.",Silicon Valley,http://t.co/PPRgd85due,06-08-2008,13:54:57 UTC,19411,2906,713291,9261,6054,FALSE,TRUE,https://pbs.twimg.com/profile_images/1290756851131387905/BkQb0bwX_normal.jpg,https://pbs.twimg.com/profile_banners/15749983/1542114191
"Richard D. Parsons, Esq., J.D.",TIME WARNER INC,25056,1873,2007,time warner inc,WarnerBros,warnerbros,23560015,Warner Bros.,warnerbros,Welcome to the official Twitter page for Warner Bros. Entertainment.,"Burbank, CA",http://t.co/OBZvD3CKmc,10-03-2009,05:16:02 UTC,8898,285,2263636,916,1480,FALSE,TRUE,https://pbs.twimg.com/profile_images/1333954194043068416/l7q0xPNY_normal.jpg,https://pbs.twimg.com/profile_banners/23560015/1605896984
"Lawrence B. Prior, III",CSRA INC,26304,34058,2013,csra inc,CSRA_inc,csra_inc,4189196009,CSRA Inc.,CSRA_inc,"Every day CSRA brings next generation thinking, delivered today.","Falls Church, VA",https://t.co/BH5QhL6K4G,14-11-2015,21:27:26 UTC,2565,238,3723,1564,961,FALSE,TRUE,https://pbs.twimg.com/profile_images/981222210567274498/ds661NeK_normal.jpg,https://pbs.twimg.com/profile_banners/4189196009/1522776599
T. Alex Vetter,CARS.COM INC,29155,51658,2015,cars.com inc,carsdotcom,carsdotcom,5911342,Cars.com,carsdotcom,"With over half a billion connections made, just tell us what you like and meet a car you'll love. #WeMetOnCars",Chicago,https://t.co/2txXun8YjH,09-05-2007,20:53:59 UTC,34562,1568,132165,6742,8736,FALSE,TRUE,https://pbs.twimg.com/profile_images/463796487604805632/lj-6WNq0_normal.png,https://pbs.twimg.com/profile_banners/5911342/1608656137
William P. Lauder,LAUDER (ESTEE) COS INC -CL A,61567,17879,2007,lauder (estee),EsteeLauder,esteelauder,290081566,Estée Lauder,EsteeLauder,“Be aware of your infinite possibilities.” - Estée Lauder 💄 Discover all things beauty from Estée Lauder.,"New York, NY",https://t.co/MtthaxuMPr,29-04-2011,18:12:39 UTC,14942,462,416836,7402,3971,FALSE,TRUE,https://pbs.twimg.com/profile_images/1176133820350959617/BtXHsXum_normal.jpg,https://pbs.twimg.com/profile_banners/290081566/1610633062
Malon Wilkus,AMERICAN CAPITAL LTD,65345,34022,2007,american capital ltd,abcapital,abcapital,8.47E+17,Aditya Birla Capital,abcapital,Protecting | Investing | Financing,"Mumbai, India",https://t.co/khxswCwCEi,29-03-2017,16:22:11 UTC,3479,65,22118,359,198,FALSE,TRUE,https://pbs.twimg.com/profile_images/903360626898092032/oxKrm8Qn_normal.jpg,https://pbs.twimg.com/profile_banners/847121720691642368/1580988464
Jay T. Flatley,ILLUMINA INC,138205,48495,2007,illumina inc,illumina,illumina,46145761,Illumina,illumina,Illumina is dedicated to advancing human health by unlocking the power of the genome.,"San Diego, CA",https://t.co/GUx7iSXbnI,10-06-2009,15:59:29 UTC,14116,9653,84362,8229,1080,FALSE,TRUE,https://pbs.twimg.com/profile_images/1280192814433763328/bHV91ASW_normal.jpg,https://pbs.twimg.com/profile_banners/46145761/1590626391
Michael J. Quillen,ALPHA NATURAL RESOURCES INC,162448,9560,2007,alpha natural resources,ONresources,onresources,20248618,Ontario MNRF,ONresources,Official account of Ontario’s Ministry of Natural Resources and Forestry. Terms of use https://t.co/ppsyJGAMDj. En français @ONressources,"Ontario, Canada",https://t.co/3k9OPFCTq6,06-02-2009,16:22:26 UTC,11005,1756,32352,2318,4107,FALSE,TRUE,https://pbs.twimg.com/profile_images/1139559377785020416/vp_OJWgq_normal.jpg,https://pbs.twimg.com/profile_banners/20248618/1576081873
Daniel R. Hesse,EMBARQ CORP,174130,29161,2007,embarq corp,centurylink,centurylink,44182242,CenturyLink,CenturyLink,Transforming lives and businesses through innovative technology solutions. Follow along. Customer support available @CenturyLinkHelp.,,https://t.co/1lISTgNh4w,02-06-2009,19:07:02 UTC,10240,449,39050,3473,3048,FALSE,TRUE,https://pbs.twimg.com/profile_images/1098239264259821570/G34cTENE_normal.png,https://pbs.twimg.com/profile_banners/44182242/1550559128
"Louis C. Camilleri, BA",PHILIP MORRIS INTERNATIONAL,179621,14417,2007,philip morris international,InsidePMI,insidepmi,914311278,Philip Morris International,InsidePMI,We’re designing a #smokefree future. Find out how: https://t.co/R6mvUvv9fz #Unsmoke Your Mind,Worldwide,https://t.co/bXX2DpOKaf,30-10-2012,10:14:32 UTC,7481,126,28656,642,3728,FALSE,TRUE,https://pbs.twimg.com/profile_images/875629078144983041/cNg8l89Y_normal.jpg,https://pbs.twimg.com/profile_banners/914311278/1554466618
